symbol,name,sector,industry,marketCap
AISP,"Airship AI Holdings, Inc.",Technology,Software - Infrastructure,142634560.0
ARBE,Arbe Robotics Ltd.,Technology,Software - Infrastructure,141265792.0
LHSW,Lianhe Sowell International Group Ltd,Technology,Software - Infrastructure,118560000.0
REKR,"Rekor Systems, Inc.",Technology,Software - Infrastructure,141494080.0
ZENA,,Technology,Software - Infrastructure,162596816.0
MLGO,MicroAlgo Inc.,Technology,Software - Infrastructure,95082496.0
FATN,"FatPipe, Inc.",Technology,Software - Infrastructure,88489600.0
SNCR,"Synchronoss Technologies, Inc.",Technology,Software - Infrastructure,69240832.0
VERI,"Veritone, Inc.",Technology,Software - Infrastructure,168578992.0
ALAR,Alarum Technologies Ltd.,Technology,Software - Infrastructure,107062504.0
LIDR,"AEye, Inc.",Technology,Software - Infrastructure,112639536.0
JG,Aurora Mobile Limited,Technology,Software - Infrastructure,62379228.0
AMBR,Amber International Holding Limited,Technology,Software - Infrastructure,337258432.0
KPLT,"Katapult Holdings, Inc.",Technology,Software - Infrastructure,68543248.0
AUID,authID Inc.,Technology,Software - Infrastructure,59958904.0
USIO,"Usio, Inc.",Technology,Software - Infrastructure,39081304.0
HUBC,HUB Cyber Security Ltd.,Technology,Software - Infrastructure,22204534.0
DVLT,Datavault AI Inc.,Technology,Software - Infrastructure,34876188.0
MOGO,Mogo Inc.,Technology,Software - Infrastructure,43240652.0
INTZ,Intrusion Inc.,Technology,Software - Infrastructure,35223000.0
VRAR,"The Glimpse Group, Inc.",Technology,Software - Infrastructure,31162140.0
CISO,CISO Global Inc.,Technology,Software - Infrastructure,30832336.0
XBP,"XBP Global Holdings, Inc.",Technology,Software - Infrastructure,70991416.0
CSAI,Cloudastructure Inc.,Technology,Software - Infrastructure,29132920.0
FAAS,DigiAsia Corp.,Technology,Software - Infrastructure,15009082.0
MSAI,"MultiSensor AI Holdings, Inc.",Technology,Software - Infrastructure,23420766.0
BLIN,"Bridgeline Digital, Inc.",Technology,Software - Infrastructure,17320302.0
TAOX,TAO Synergies Inc.,Technology,Software - Infrastructure,20295214.0
DTSS,Datasea Inc.,Technology,Software - Infrastructure,15766972.0
BNAI,"Brand Engagement Network, Inc.",Technology,Software - Infrastructure,13236437.0
NEHC,"New Era Helium, Inc.",Technology,Software - Infrastructure,11872631.0
UBXG,U-BX Technology Ltd.,Technology,Software - Infrastructure,53415136.0
OLB,"The OLB Group, Inc.",Technology,Software - Infrastructure,9673878.0
TAOP,Taoping Inc.,Technology,Software - Infrastructure,4474041.0
RVYL,Ryvyl Inc.,Technology,Software - Infrastructure,9396332.0
CETX,"Cemtrex, Inc.",Technology,Software - Infrastructure,6416343.0
